gRNA_id,Gene,bm1,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_1977,Cd79a,0.4092733929415229,0.3103684773384201,-0.07687405787084846,0.7215015727572294,0.6094373292715121,0.3947413428875672,0.4092733929415229,0.5126451930771712,True,0.817700304232864,0.8449245646101984,0.8267885569779972,1578.556460951329,-0.5829262105614733,-0.7559454218284288,-1.256871507973006,-0.8652477134543027,-0.7559454218284288,-0.8652477134543027,True,-0.944115000632807,-0.8270708947523525,-0.9269135378159352,0.0,0.0,0.0,0.0,True,,,,0.7721550086679538,0.6818341716285093,0.3664968486859881,0.3935434456318243,0.16584513474036514,0.4759749218709281,0.3935434456318243,0.4759749218709281,True,0.9159367706776088,0.7489438719328332,0.8183425706565509,Cd79a,CD79A,Non-coding,,targeting guide,Intron,559,0.0,0.0,0.0,75.84973166368515,525,51.23809523809524,96.76190476190476,0.0,48.57142857142857,1967,50.02541942043722,95.8312150482969,0.0,46.009150991357394,3922,49.158592554818966,94.62009178990311,0.0764915859255482,49.00560938296788,0.9411817272432728,0.11734611300062708,0.9999935409454064,0.8800538868511406,0.9220087493897107,0.07811051573130613,1.0,0.5230802890570301,0.8800538868511406,0.5230802890570301,0.0005061253164515687,0.9999760759686166,0.0028403450594894006,0.9999999999999999,9.087934729623566e-05,0.999910312627845,0.0005177368876270394,1.0,0.0028403450594894006,0.0005177368876270394,0.01835669211290664,0.9980384259639854,0.0862764529306612,0.9999999995778844,0.0054616455617471915,0.9945589415426449,0.02952535944253169,1.0,0.0862764529306612,0.02952535944253169
gRNA_2134,Chek2,-0.575445789118517,-0.6962361081210074,-0.45883270948976135,-0.5200458389440021,0.5735079779771992,-0.3354104935392177,-0.5200458389440021,-0.5626401114183219,True,-0.5510629494951657,-0.786422676392916,-0.6735464838529867,1926.3739862456898,-0.25526051295795005,-0.13965713659199283,-0.923742123328031,-0.4395532576259913,-0.25526051295795005,-0.4395532576259913,True,-0.3603029000682077,-0.1283671215387704,-0.3461068026618156,0.0,0.0,0.0,0.0,True,,,,0.1191063507665955,-0.1597518578366375,0.4906138188210126,0.24591348387986456,0.07699834880580303,0.15457602888732763,0.1191063507665955,0.23315800056831892,True,0.29537493891087013,0.23015484136990044,0.4149898556060596,Chek2,CHEK2,K201E,K197E,targeting guide,Missense,1792,2.5111607142857144,3.013392857142857,0.5022321428571429,4.854910714285714,828,38.16425120772947,79.46859903381643,0.2415458937198067,41.90821256038648,1668,32.07434052757794,74.9400479616307,0.0,44.24460431654676,3000,26.933333333333334,75.53333333333333,0.0333333333333333,50.266666666666666,0.5442614860944552,0.5357679642238804,0.9744872322453104,1.0,0.49849276438182555,0.5017282500109581,0.8184859362775826,1.0,0.9744872322453104,0.8184859362775826,0.03403545311090073,0.9958956374456401,0.09920411139301298,0.9999999999999999,0.011276555371025919,0.9887576384970989,0.03533320682921454,1.0,0.09920411139301298,0.03533320682921454,0.5913446397067933,0.5126938085254604,0.8618045912005979,0.9999999995778844,0.5659376583288694,0.43438559693985945,0.792880683084522,1.0,0.8618045912005979,0.792880683084522
gRNA_2265,Crebbp,-0.5984179973161016,1.2358909245588257,-0.9927218037086695,-0.8628360717948241,-0.1231385360967498,-0.2682446968715039,-0.5984179973161016,-0.6442786022290862,True,-0.42515205014573454,-0.9239988718972101,-0.7874558695126521,1125.3234702985237,1.29064825810271,1.4391243062323116,1.3649777508103726,1.3649167717151316,1.3649777508103726,1.3649167717151316,True,2.114409710848165,2.1326688480770075,2.1158664085837837,0.0,0.0,0.0,0.0,True,,,,-0.20002684589605002,0.5444697515031692,-0.4383822411675584,-0.15168736195147647,-0.15421096088424768,-0.07996753167923268,-0.15421096088424768,-0.23607685247483315,True,-0.15748530657138285,-0.2865173789691191,-0.3644745695086984,Crebbp,CREBBP,C1475R,C1474R,targeting guide,Missense,376,0.5319148936170213,1.3297872340425532,0.5319148936170213,68.35106382978724,1028,16.731517509727627,86.7704280155642,0.0,74.80544747081711,920,15.217391304347826,67.3913043478261,0.0,72.6086956521739,2336,8.00513698630137,53.93835616438356,0.0,76.84075342465754,0.00035087625562051956,0.9999824538454544,0.00824559200708221,1.0,9.679795164963312e-05,0.9999049024981072,0.0022747518637663785,1.0,0.00824559200708221,0.0022747518637663785,0.2225964275405154,0.8799844339379629,0.4382002971478209,0.9999999999999999,0.16136272893162773,0.8388839766853495,0.3127442581355259,1.0,0.4382002971478209,0.3127442581355259,0.264244476870217,0.33492257764665856,0.5174787672041751,0.9999999995778844,0.5178847850807393,0.4830236058603327,0.7710944988007056,1.0,0.5174787672041751,0.7710944988007056
gRNA_2385,Csf3r,0.47766762966382204,-0.4895223234236227,-0.05401220046592891,0.008596526184858646,1.477085183966818,0.28396296318518943,0.008596526184858646,,False,0.6100320250072866,0.14156765700476812,,4071.6054614842924,0.689923710325018,0.661735117788719,0.6785538551285661,0.6767375610807678,0.6785538551285661,0.6767375610807678,True,1.1706169387680554,1.1747670670570542,1.1769321211927162,0.0,0.0,0.0,0.0,True,,,,0.4531241391707746,-0.04720712814466179,0.15114458915220344,0.05465687536383105,0.015709589758614844,0.12548561306015243,0.05465687536383105,0.16865879836135597,True,0.2392067251221279,0.108321162577646,0.30784770015328144,Csf3r,CSF3R,T774A,T773A,targeting guide,Missense,984,0.1016260162601626,0.1016260162601626,0.4065040650406504,81.30081300813008,3064,20.626631853785906,97.35639686684073,1.990861618798956,71.83420365535248,4300,20.79069767441861,93.51162790697674,1.0,73.27906976744185,5912,21.2956698240866,86.19756427604871,1.5561569688768606,63.88700947225981,0.010420728706349768,0.9989940164344132,0.07573579456476914,1.0,0.00381867316255292,0.9961974617344165,0.028153355080782316,1.0,0.07573579456476914,0.028153355080782316,0.04742117320670238,0.9960362910849535,0.1273597223265721,0.9999999999999999,0.015017592103488535,0.9850221465955659,0.04355986073124193,1.0,0.1273597223265721,0.04355986073124193,0.02361939979678014,0.9588640787636751,0.10326621306499224,0.9999999995778844,0.022630440386904597,0.9775593399929356,0.08424797609382305,1.0,0.10326621306499224,0.08424797609382305
gRNA_2401,Ctcf,1.684419256187494,0.1368172175041533,0.49751515665590174,-0.4153320964187859,0.1579033053129506,0.4122645678483428,0.1579033053129506,0.6191637339151249,True,0.8505498366403944,0.40366403232617937,0.9754128324602612,1051.4791341591056,-0.47937327923012274,-1.0127904334994322,-1.1518125557190249,-0.8813254228161934,-1.0127904334994322,-0.8813254228161934,True,-0.9661645273445624,-1.1854970737847237,-0.9488495573139263,0.0,0.0,0.0,0.0,True,,,,0.378518532596181,0.4077585982588519,0.4018363348874988,-0.0634829791988775,0.5264115702405942,0.33020841135684964,0.4018363348874988,0.4286312589957815,True,0.6344885928847944,0.7646205426818437,0.7396981546962356,Ctcf,CTCF,T374A,T374A,targeting guide,Missense,449,0.0,0.0,0.44543429844098,63.474387527839646,326,18.098159509202453,61.65644171779141,0.6134969325153374,62.576687116564415,1275,11.450980392156865,38.03921568627451,0.0,74.27450980392157,1692,11.11111111111111,64.36170212765957,0.0,82.68321513002364,0.9368755992596273,0.11372109953023844,0.9999935409454064,0.8800538868511406,0.9242428806985361,0.07586645582340834,1.0,0.5230802890570301,0.8800538868511406,0.5230802890570301,0.004959141275815158,0.9995930093092321,0.018646371197064995,0.9999999999999999,0.001172093740915101,0.9988345364710803,0.004543373676124515,1.0,0.018646371197064995,0.004543373676124515,0.006999694285314101,0.9805892829861408,0.040490539250432334,0.9999999995778844,0.007322780456336956,0.9928505093109405,0.036352594303396726,1.0,0.040490539250432334,0.036352594303396726
gRNA_2474,Ctnnb1,-1.0759370245619377,-0.7498351258360477,-0.5501156143506614,-0.16541431086449682,-0.5182914004252193,-0.6119186952076726,-0.5501156143506614,-0.6119186952076726,True,-1.0694130335686056,-0.8392078157337958,-0.7423044085754652,756.6368934865014,-1.2033319381804908,-1.3050660691852485,-1.6770653633824548,-1.3951544569160648,-1.3050660691852485,-1.3951544569160648,True,-1.670847436933385,-1.5933665458899953,-1.6499048791227315,0.0,0.0,0.0,0.0,True,,,,-0.4990360189981301,-0.3858326470982993,-0.5331401721583069,-0.45833914960663263,-0.43361080182586414,-0.46199175793744657,-0.45833914960663263,-0.46199175793744657,True,-0.895103446526099,-0.8614337118782286,-0.7397506828861438,Ctnnb1,CTNNB1,S45P,S45P,targeting guide,Missense,55,0.0,0.0,0.0,72.72727272727273,59,0.0,100.0,0.0,94.91525423728814,394,0.0,98.98477157360406,0.7614213197969543,94.67005076142132,553,0.5424954792043399,98.73417721518987,0.5424954792043399,95.66003616636527,0.9996633053841049,0.001653158299647619,0.9999935409454064,0.08879821723821497,0.9993732446579817,0.0006355244586946,1.0,0.03133341868960857,0.08879821723821497,0.03133341868960857,0.952351426585926,0.3218996247118969,0.9999998615455512,0.9999999999999999,0.8533071893885389,0.1468380043602412,1.0,0.862673275616417,0.9999998615455512,0.862673275616417,0.9414680475700594,0.22060889014443372,0.9999999963825513,0.9999999995778844,0.8836679563730006,0.11648376030195884,0.9918183629738753,1.0,0.9999999963825513,0.9918183629738753
gRNA_2569,Daxx,0.9385452997651205,0.6248589875856905,1.1274398860592085,0.7480668535669944,0.7133808643584642,0.8304583782670957,0.7480668535669944,0.8304583782670957,True,1.6345077644036734,1.4396499918887136,1.2702301777135006,1075.558808987177,1.5602096022361742,1.534539625408052,1.6526235208123088,1.5824575828188452,1.5602096022361742,1.5824575828188452,True,2.4127527034574174,2.4051141102088613,2.4126735822033654,0.0,0.0,0.0,0.0,True,,,,1.3518510842973017,1.2540666679226686,1.2177584421761913,1.1122499811377482,1.0559160171681854,1.1983684385404192,1.2177584421761913,1.1983684385404192,True,2.310745071973499,2.3070193181208456,2.018338784760517,Daxx,DAXX,N274S,N268S,targeting guide,Missense,65,0.0,0.0,0.0,84.61538461538461,1865,0.0536193029490616,96.40750670241287,0.0,99.67828418230565,2092,0.0,93.35564053537284,0.0956022944550669,99.80879541108986,4660,0.0,95.7725321888412,0.0214592274678111,99.76394849785407,3.405094032508796e-05,0.9999986723737806,0.001600394195279134,1.0,8.196269009847959e-06,0.999992175926854,0.0003852246434628541,1.0,0.001600394195279134,0.0003852246434628541,8.77198675878448e-10,0.9999999999985976,3.664741134781072e-08,0.9999999999999999,4.118380264971423e-11,0.999999999970285,1.935638724536569e-09,1.0,3.664741134781072e-08,1.935638724536569e-09,0.00023436312077975978,0.9999975490440975,0.0033892512851226796,0.9999999995778844,2.9771838527934564e-05,0.9999706278400201,0.0005597105643251698,1.0,0.0033892512851226796,0.0005597105643251698
gRNA_2658,Dis3,0.8830625498570944,0.34247581816928335,0.4378909116942212,1.593923155017646,-0.05672456981222078,0.6401255729852048,0.4378909116942212,0.8143381086845612,True,1.2777045121873136,0.8951603809580946,1.2477377236446094,1284.7844280488614,1.904903491464351,1.7838154729553468,2.31619352047451,2.001637494964736,1.904903491464351,2.001637494964736,True,2.987630533492105,2.8861330439544637,2.984592038932897,0.0,0.0,0.0,0.0,True,,,,0.9351812471745661,0.8255260361841744,0.9070981490141795,0.6128832465884039,0.7207927653115819,0.8002962888545812,0.8255260361841744,0.8002962888545812,True,1.5421413593372775,1.565552973128768,1.3570855183060464,Dis3,DIS3,M749T,M749T,targeting guide,Missense,366,0.0,0.0,1.092896174863388,82.24043715846994,511,25.63600782778865,60.46966731898239,0.0,63.99217221135029,1032,15.794573643410851,37.7906976744186,0.0968992248062015,69.96124031007751,2186,17.063129002744738,44.602012808783165,0.091491308325709,72.00365965233303,9.266648834258332e-09,0.9999999963347348,8.710649904202832e-07,1.0,1.9635159065796057e-09,1.0,1.8457049521848295e-07,1.0,8.710649904202832e-07,1.8457049521848295e-07,2.351600118963772e-06,0.9999999912297305,3.400775556655301e-05,0.9999999999999999,1.8581791551373037e-07,0.9999998220787781,2.687212932044716e-06,1.0,3.400775556655301e-05,2.687212932044716e-06,0.0011893609137040395,0.9991053418063348,0.011564432762894252,0.9999999995778844,0.0005206410422352742,0.9994911848625412,0.004660976949534835,1.0,0.011564432762894252,0.004660976949534835
gRNA_2703,Dnmt3a,0.3651308065089594,0.42977402294017947,-0.6351103730953632,0.35487760474178226,0.972465764755124,0.2974275651701364,0.3651308065089594,0.5305620497365113,True,0.6352731481595078,0.7674357059739719,0.8517877713773481,863.1225666150826,-0.2680768707284185,-0.45140345513123414,-0.3859029919920827,-0.36846110595057846,-0.3859029919920827,-0.36846110595057846,True,-0.26280466433826155,-0.31067817471001336,-0.24911047126883373,0.0,0.0,0.0,0.0,True,,,,0.23214424194438638,0.5470191149778529,0.13585162804026543,0.25977404260608455,-0.45093573403275966,0.14477065870716593,0.23214424194438638,0.2936972568921473,True,0.2764425822258003,0.4438388479354227,0.515553989581394,Dnmt3a,DNMT3A,Non-coding,,targeting guide,Intron,38,0.0,0.0,0.0,84.21052631578948,183,1.092896174863388,87.97814207650273,0.0,98.36065573770492,565,1.9469026548672568,94.5132743362832,0.0,97.52212389380531,1066,2.1575984990619137,92.87054409005628,0.0,97.18574108818012,0.5198010861906903,0.7638251045621868,0.9417439878616638,1.0,0.3703353600545467,0.6298335152599104,0.6851024340569716,1.0,0.9417439878616638,0.6851024340569716,0.02523219849509856,0.9815609339548964,0.0771325742614395,0.9999999999999999,0.013012709082373595,0.9870331900598976,0.03904105394542628,1.0,0.0771325742614395,0.03904105394542628,0.030538405281423292,0.9676135939956336,0.12226825722014963,0.9999999995778844,0.018871556012969692,0.9811948155233338,0.0739135943841313,1.0,0.12226825722014963,0.0739135943841313
gRNA_2747,Dnmt3a,0.3264898277870094,0.06476788621286007,-0.01176401928972603,-0.8031195510198432,-0.24413431546394274,-0.1335520343547285,-0.01176401928972603,,False,-0.17265338096209604,0.1058263115707659,,1978.2790630973097,-0.9439571595013365,-1.2909093299681325,-1.2562833647026954,-1.1637166180573881,-1.2562833647026954,-1.1637166180573881,True,-1.3534455797931324,-1.5252904783160468,-1.3341369527656004,0.0,0.0,0.0,0.0,True,,,,-0.283693308373621,-0.2169690220581593,-0.08038578374026749,-0.36458311345391403,-0.09180197725819757,-0.2074866409768319,-0.2169690220581593,-0.2074866409768319,True,-0.4037011267827454,-0.40515365054316266,-0.31698224743442677,Dnmt3a,DNMT3A,Non-coding,,targeting guide,Intron,178,0.0,0.5617977528089888,0.0,75.84269662921348,182,3.2967032967032965,59.89010989010989,0.0,95.05494505494504,1082,10.166358595194083,68.57670979667283,0.0,85.4898336414048,2037,14.13843888070692,75.25773195876289,0.0,81.05056455571919,0.996931483634349,0.017647163267090673,0.9999935409454064,0.2914509792844343,0.9925465555042476,0.007480148330464769,1.0,0.12834508887794652,0.2914509792844343,0.12834508887794652,0.5746651170457532,0.8205489959953638,0.84403939066095,0.9999999999999999,0.3582721672616111,0.6419480508939596,0.5756851918391699,1.0,0.84403939066095,0.5756851918391699,0.38284865070635865,0.7987272866164838,0.6618586735872675,0.9999999995778844,0.2703498704940346,0.7298894703139374,0.5064621645444605,1.0,0.6618586735872675,0.5064621645444605
gRNA_2775,Dnmt3a,0.8711199703806334,0.8977639265620838,0.9588837123139158,0.8400730211918456,0.2770505706059554,0.7689782402108867,0.8711199703806334,0.7689782402108867,True,1.5192553612634079,1.6556601159915703,1.1844475439741369,2102.958268318211,0.8208992185384664,0.7720804744067928,0.7867868996168318,0.7932555308540303,0.7867868996168318,0.7932555308540303,True,1.330413712617246,1.325805844600692,1.3359062884252089,0.0,0.0,0.0,0.0,True,,,,0.8781872823422017,0.9257469570038147,1.1334684847506646,0.8485971725122045,0.14268961142795833,0.7857379016073687,0.8781872823422017,0.7857379016073687,True,1.5140318055866966,1.6651024777464851,1.3329020100422155,Dnmt3a,DNMT3A,M797V,M801V,targeting guide,Missense,354,0.0,0.0,0.2824858757062147,37.85310734463277,1894,0.791974656810982,97.62407602956704,0.8447729672650475,95.61774023231256,3490,0.9169054441260746,95.70200573065902,1.5472779369627507,96.38968481375358,6407,1.8417356016856563,97.892929608241,0.3589823630404245,95.8638988606212,0.00539342726243584,0.9995551008061125,0.0496462347865982,1.0,0.0018508160639081684,0.9981596123986528,0.017397671000736782,1.0,0.0496462347865982,0.017397671000736782,4.1739610998430364e-06,0.9999984380983503,5.062610882390264e-05,0.9999999999999999,6.012862003980594e-07,0.9999994274331868,7.293019720957108e-06,1.0,5.062610882390264e-05,7.293019720957108e-06,0.0005635602729225974,0.9999777896618695,0.006835440729641828,0.9999999995778844,9.25922365435705e-05,0.9999083959988303,0.0012005062393235348,1.0,0.006835440729641828,0.0012005062393235348
gRNA_2810,Dnmt3a,-0.07676364267749877,0.7580037680740005,1.081800854649123,0.2914268888751157,1.317061422568123,0.6743058582977727,0.7580037680740005,0.8620732335415905,True,1.341779840363899,1.4570934682624865,1.3143420752543857,1802.2298849098563,0.6129882765969978,0.7558660442135283,1.082051873783802,0.8169687315314427,0.7558660442135283,0.8169687315314427,True,1.362934816214079,1.282655915456595,1.368259978911272,0.0,0.0,0.0,0.0,True,,,,0.028165847620673427,0.7830605007599363,1.1987493308909805,0.2939967371675622,0.5762943733871798,0.5760533579652664,0.5762943733871798,0.5760533579652664,True,1.1091697250494272,1.0944116618875277,0.984586787493282,Dnmt3a,DNMT3A,K822R,K826R,targeting guide,Missense,257,0.0,0.0,0.0,68.8715953307393,1489,0.3357958361316319,98.32102081934184,0.0,98.7239758226998,1776,1.351351351351351,99.43693693693692,0.0,98.36711711711712,3142,1.81413112667091,98.75875238701464,0.0,97.83577339274348,0.004741867330441401,0.9995330009755328,0.048086973935622813,1.0,0.0016662697049164472,0.9983441538723655,0.016974950585823708,1.0,0.048086973935622813,0.016974950585823708,4.341120748303596e-05,0.9999545096357833,0.00037959567473538425,0.9999999999999999,1.3521324192748628e-05,0.9999874282159319,9.968662542104872e-05,1.0,0.00037959567473538425,9.968662542104872e-05,0.0007345298788528699,0.9992454922001895,0.007890949555676546,0.9999999995778844,0.00029057542513474913,0.9997144319915406,0.00321342234854899,1.0,0.007890949555676546,0.00321342234854899
